PROLIFIC_PID,randomized_pair_order,stimulus_name,predictability,boundary_times_sec,boundary_count,block,global_position_in_block,video_attention_failure_type
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",beach,Unpredictable,"[1.551939,4.148208,7.902137,11.070132,14.929595,20.153301,25.073648]",7.0,1.0,1.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bike,Unpredictable,"[3.452859,10.271824,16.166206,20.670085,24.788036]",5.0,1.0,2.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",laundry,Predictable,"[3.870315,8.422394,12.341839,15.785358,19.015641,25.030146,26.549739]",7.0,1.0,3.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",fireplace,Predictable,"[2.418621,4.109719,6.133804,10.383192,15.105332,21.87629,27.468276,30.876251]",8.0,1.0,4.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",printer,Predictable,"[7.851805,13.295617,21.026012,23.032945,23.900981,28.262963,32.23809,35.224051,39.261139,42.280403]",10.0,1.0,5.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bedding,Predictable,"[4.030072,9.407509,18.107479,20.209755,26.623581,30.494868,33.665752]",7.0,1.0,6.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",baking,Unpredictable,"[3.120109,9.864017,12.471511,14.585361,17.537162,21.520255,23.020977,25.51959]",8.0,1.0,7.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",cereal,Unpredictable,"[2.573539,6.324836,12.224712,17.539363,26.778017,29.928401,32.041106,34.955197]",8.0,1.0,8.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",record,Unpredictable,"[6.104474,8.799712,10.564537,16.847675]",4.0,1.0,9.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",cleaning,Predictable,"[1.734825,5.401952,8.974955,14.571217,17.785447,20.482238,22.261238,25.439402]",8.0,1.0,10.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",walking,Unpredictable,"[2.702481,4.869511,12.722981,18.575966,20.889094]",5.0,1.0,11.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",suitcase,Unpredictable,"[2.914031,4.92318,8.911311,12.078515,13.509372,16.835377,21.906532,24.250868]",8.0,1.0,12.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",football,Unpredictable,"[2.425669,4.89111,12.245863,15.334055,18.874039,22.710048,26.851454,33.116889,34.659252]",9.0,1.0,13.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bank,Predictable,"[5.50045,6.941536,8.620506,11.167034,13.22881,17.662885]",6.0,1.0,14.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",balcony,Predictable,"[1.325804,2.913889,4.721897,7.804973,10.59344,14.500075,16.467146,20.439256,24.790369]",9.0,1.0,15.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",party,Predictable,"[2.144562,4.957576,9.319883,16.710776,17.721813,22.310114,25.802335,27.419016,33.9875]",9.0,1.0,16.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",poster,Predictable,"[1.627103,3.061038,4.907204,8.367155,12.312497,15.831303,21.781386,22.4259]",8.0,1.0,17.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",mouse,Predictable,"[2.389539,5.399623,7.899957,12.416837,17.355904,22.235361,26.862093,29.356258]",8.0,1.0,18.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",lamp,Unpredictable,"[1.016176,5.665313,8.457699,10.73074,12.429392,17.314543,20.501594,23.744871,25.753677,29.464742]",10.0,1.0,19.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",car,Predictable,"[2.523139,4.442102,8.141055,10.505002,14.326461,16.975164,21.007322,24.182284,25.758379,28.136411,29.993487,34.383419,37.018835]",13.0,1.0,20.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",whiteboard,Unpredictable,"[3.668736,8.719983,14.87902,20.784454,28.280341,32.977533]",6.0,1.0,21.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",music,Unpredictable,"[1.985496,5.050123,12.274999,13.913825,16.933048,20.649892,23.984949,25.442933,27.850543,31.250216,36.8683]",11.0,1.0,22.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",sunbathing,Predictable,"[4.038146,7.43631,9.122317,10.436896,15.080392,17.81153,21.913801,24.237559,28.879661,32.355038,37.172843]",11.0,1.0,23.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",shopping,Unpredictable,"[1.796569,2.626559,3.958547,7.044657]",4.0,1.0,24.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",skateboard,Predictable,"[5.727952,11.509317,12.955096,19.171262,21.815503,23.368318]",6.0,1.0,25.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bathroom,Predictable,"[3.288358,4.864455,7.659757,11.047608,12.506666,13.29782,15.11068,16.631726,18.768132,20.422816,23.811853,25.014009,26.957015,30.295366]",14.0,1.0,26.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",tennis,Predictable,"[3.674532,4.331915,5.963415,11.030493,14.564584,19.623604,22.779658,25.761993,29.259824]",9.0,1.0,27.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",tea,Predictable,"[1.8132,6.26805,9.059132,15.168635,19.67658,25.079478,26.713722,29.382455]",8.0,1.0,28.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",painting,Unpredictable,"[2.243696,4.302009,12.25483,13.354822,21.053406]",5.0,1.0,29.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",gym,Unpredictable,"[2.285102,6.38162,9.871437,16.946855,20.955779,23.812717,26.199861]",7.0,1.0,30.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",beach,Predictable,"[0.67195,1.51942,3.876499,4.722459,7.682754,8.942604,12.099699,13.570975,14.814761,16.712741,18.235757,20.689847,21.98978,22.441073]",14.0,2.0,1.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bike,Predictable,"[1.863053,6.04946,8.240183,12.465351,14.273479,16.577587,17.655372,21.849447,24.001467,29.015703]",10.0,2.0,2.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",laundry,Unpredictable,"[1.107629,5.269813,7.57,12.614212,14.321935,21.274127,25.883592,29.552396]",8.0,2.0,3.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",fireplace,Unpredictable,"[1.978418,14.168896,21.03689,25.263223,28.241961]",5.0,2.0,4.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",printer,Unpredictable,"[7.757481,12.143343,15.542426,22.867581,27.768588,32.289374,34.01397,41.083859]",8.0,2.0,5.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bedding,Unpredictable,"[3.672923,6.775939,8.467822,20.400319,24.313087,28.166361,29.531396,31.11149]",8.0,2.0,6.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",baking,Predictable,"[2.012851,7.711041,9.817444,17.617382,21.017658,23.622425]",6.0,2.0,7.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",cereal,Predictable,"[1.212141,4.412298,6.430492,12.458752,17.225582,21.625701,25.219178,32.114968]",8.0,2.0,8.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",record,Predictable,"[5.132547,11.79993,16.716745]",3.0,2.0,9.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",cleaning,Unpredictable,"[1.51691,7.306944,8.221972,13.725292,15.240113,18.742177,24.492544,29.710432]",8.0,2.0,10.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",walking,Predictable,"[3.20616,11.98266,13.91933,21.22553]",4.0,2.0,11.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",suitcase,Predictable,"[1.233499,16.441783,20.175632,26.937205]",4.0,2.0,12.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",football,Predictable,"[4.460762,10.480147,13.897884,21.229256,23.817036,32.24749,33.52716]",7.0,2.0,13.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bank,Unpredictable,"[6.403503,12.620396,16.818721,18.69344]",4.0,2.0,14.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",balcony,Unpredictable,"[2.500437,7.996832,10.008862,18.452999,19.784702,22.956781,25.071811,27.040121]",8.0,2.0,15.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",party,Unpredictable,"[1.155873,9.405255,12.641061,17.919168,21.04238,23.673225,25.743156,28.401231,30.441243]",9.0,2.0,16.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",poster,Unpredictable,"[2.78332,6.76637,8.198054,11.749777,14.071478,17.285612,19.745604,22.969851]",8.0,2.0,17.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",mouse,Unpredictable,"[7.025819,10.755743,14.552774,19.319172,21.426883,26.391933,28.051498]",7.0,2.0,18.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",lamp,Predictable,"[8.419209,11.352489,13.961211,22.549443,24.359399,28.024463]",6.0,2.0,19.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",car,Unpredictable,"[5.04791,12.681565,16.881887,21.191707,24.258739,30.135913,32.206787,36.368842]",8.0,2.0,20.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",whiteboard,Predictable,"[5.336594,9.09582,10.257625,12.116916,13.946819,17.408822,21.105094,29.482959,30.746926]",9.0,2.0,21.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",music,Predictable,"[3.534134,12.637519,14.734311,20.92248,23.153671,25.916582,28.35351,34.202367]",8.0,2.0,22.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",sunbathing,Unpredictable,"[6.926912,11.014596,13.300844,20.281123,22.612902,30.879283,32.026058,35.989846]",8.0,2.0,23.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",shopping,Predictable,"[0.996098,2.318244,3.738513,7.017313]",4.0,2.0,24.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",skateboard,Unpredictable,"[3.51238,9.22942,10.695665,15.384479,18.94853,23.607708]",6.0,2.0,25.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",bathroom,Unpredictable,"[4.030178,8.184006,13.165746,15.554839,16.916854,23.515146,24.799918,27.714928,30.716028,34.420665]",10.0,2.0,26.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",tennis,Unpredictable,"[5.272499,11.114849,12.337504,22.199067,25.727788,28.761566]",6.0,2.0,27.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",tea,Unpredictable,"[2.559206,7.866809,9.072926,20.027313,29.218298]",5.0,2.0,28.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",painting,Predictable,"[3.894198,11.684987,14.181472,19.374426]",4.0,2.0,29.0,
6a020761171e2014c686e110,"[5,7,15,11,21,6,1,9,22,10,29,25,12,3,2,19,20,16,14,8,30,17,26,23,24,4,28,27,18,13]",gym,Predictable,"[8.739684,12.500276,15.848432,25.744106]",4.0,2.0,30.0,
